trial_id,target_mode,target_value,P_surf_bar,T_surf_K,M_total_Mj,R_total_Rj,M_Z_total_Me,P_center_bar,Iron_Fraction,status
Sharp_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,22.014854502223734,0.9675828435537188,30.000000000000004,31622776601.683792,0.33,success_intermediate
Sharp_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,21.06556554365301,0.9749071572390091,30.000000000000004,28183829312.644493,0.33,success_intermediate
Sharp_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,22.997645993180228,0.9602391765061673,30.000000000000004,35481338923.357605,0.33,success_intermediate
Sharp_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,19.26149282780754,0.9894367829146279,30.000000000000004,22387211385.683376,0.33,success_intermediate
Sharp_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,25.067262186851377,0.9454643761082153,30.000000000000004,44668359215.09635,0.33,success_intermediate
Sharp_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,16.77501787125664,1.0108984344611789,30.000000000000004,15848931924.611109,0.33,success_intermediate
Sharp_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,28.452215279425886,0.923187048515341,30.000000000000004,63095734448.019424,0.33,success_intermediate
Sharp_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,12.49259558944325,1.0518066920079852,30.000000000000004,7943282347.242822,0.33,success_intermediate
Sharp_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,36.37561829831268,0.8784088065551994,30.000000000000004,125892541179.41661,0.33,success_intermediate
Sharp_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,7.839644776395495,1.098635965447592,30.000000000000004,3162277660.1683793,0.33,success_intermediate
Sharp_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,49.8162881449078,0.8192798296686953,30.000000000000004,316227766016.83795,0.33,success_intermediate
Sharp_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,5.140425885103471,1.1257601843749734,30.000000000000004,1000000000.0,0.33,success_intermediate
Sharp_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,72.82956975140182,0.7485414010587571,30.000000000000004,1000000000000.0,0.33,success_intermediate
Sharp_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,2.6345748112230627,1.1295195419532011,30.000000000000004,316227766.01683795,0.33,success_intermediate
Sharp_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,107.07200996629288,0.6826674097645355,30.000000000000004,3162277660168.3794,0.33,success_intermediate
Sharp_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,0.11844344403956661,0.615435890650938,30.000000000000004,31622776.60168379,0.33,success_intermediate
Sharp_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,0.7229587626753079,1.0649592792254874,30.000000000000004,70853595.85929886,0.33,success_intermediate
Sharp_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,1.038480304635792,1.092986512598896,30.000000000000004,97198142.83912069,0.33,success_intermediate
Sharp_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,0.997990934463943,1.0903150773531807,30.000000000000004,93521969.43719895,0.33,success_intermediate
Sharp_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,0.9999275784742261,1.090443267038097,30.000000000000004,93701057.03042215,0.33,success_intermediate
Sharp_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,1.0000019153940338,1.0904483161258967,30.000000000000004,93707748.13232385,0.33,success_intermediate
Sharp_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,0.9999999999686522,1.0904481862483253,30.000000000000004,93707575.72078878,0.33,success_intermediate
Sharp_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,1.00000011982459,1.0904481943745294,30.000000000000004,93707586.50927345,0.33,success_intermediate
Sharp_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,1.501691280687015,1.4415500096617333,30.000000000000004,93707575.72078878,0.33,success_intermediate
Sharp_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,1.3495630533851914,1.447667534718583,30.000000000000004,83516964.77139203,0.33,success_intermediate
Sharp_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,1.663118302493074,1.436003337734287,30.000000000000004,105141629.26662359,0.33,success_intermediate
Sharp_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,1.0680080866949913,1.4614874602135124,30.000000000000004,66339883.19638976,0.33,success_intermediate
Sharp_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,2.0100541123421496,1.4259006744134113,30.000000000000004,132365468.92119364,0.33,success_intermediate
Sharp_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,0.6875073605094958,1.4867789995513994,30.000000000000004,46965040.64542029,0.33,success_intermediate
Sharp_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,0.997496506879179,1.4655574324050447,30.000000000000004,62368418.64948852,0.33,success_intermediate
Sharp_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,0.9999671093343903,1.465436625477507,30.000000000000004,62505266.73670244,0.33,success_intermediate
Sharp_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,1.0000008584407136,1.4654401873492078,30.000000000000004,62507089.71175301,0.33,success_intermediate
Sharp_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,1.000000023846556,1.4654402370760073,30.000000000000004,62507043.34198467,0.33,success_intermediate
Sharp_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,0.9999998943210783,1.4654402447933954,30.000000000000004,62507036.145595305,0.33,success_intermediate
Fuzzy_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,1.4832424433549727,1.0932299025764844,40.110248728433696,93707575.72078878,0.33,success_intermediate
Fuzzy_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,1.3790487020745121,1.0933256180828266,37.9436343371204,83516964.77139203,0.33,success_intermediate
Fuzzy_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,1.5968726920350218,1.0946991720766628,42.47309666790177,105141629.26662359,0.33,success_intermediate
Fuzzy_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,1.1785829102087513,1.0896620277674876,33.77681598863767,66339883.19638976,0.33,success_intermediate
Fuzzy_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,1.8376449714704217,1.0960964053828963,47.479620605108956,132365468.92119364,0.33,success_intermediate
Fuzzy_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,0.9114805379351585,1.0815015892991038,28.22696556716946,46965040.64542029,0.33,success_intermediate
Fuzzy_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,0.9939003809844226,1.0832831946864545,29.939070541201215,52660584.76411093,0.33,success_intermediate
Fuzzy_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,1.0001498315804123,1.0835457660083965,30.069182541180894,53093715.08564458,0.33,success_intermediate
Fuzzy_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,1.0000028839467856,1.0835418911902928,30.065983408938617,53083289.15169245,0.33,success_intermediate
Fuzzy_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,0.9999999851208184,1.0835417775984366,30.06592396186711,53083084.65285495,0.33,success_intermediate
Fuzzy_Core_(Cold)_step,mass,1.898e+27,1.0,500.0,1.0000000710901737,1.083541779629462,30.065925727161574,53083090.76427167,0.33,success_intermediate
Fuzzy_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,2.099221454521596,1.3720150137691727,52.732648731054624,93707575.72078878,0.33,success_intermediate
Fuzzy_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,1.9876641720894985,1.3893416018531473,50.41815197409954,83516964.77139203,0.33,success_intermediate
Fuzzy_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,2.267971950171854,1.3743498476030935,56.22862393343065,105141629.26662359,0.33,success_intermediate
Fuzzy_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,1.7255873098165257,1.4017326022174421,44.98769470532866,66339883.19638976,0.33,success_intermediate
Fuzzy_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,2.564666233823337,1.3557896861653576,62.38180860400973,132365468.92119364,0.33,success_intermediate
Fuzzy_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,1.3588915380505424,1.4102070509213438,37.39426543622919,46965040.64542029,0.33,success_intermediate
Fuzzy_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,3.1783003523537374,1.356687271067585,75.10419319007622,186971194.46278253,0.33,success_intermediate
Fuzzy_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,0.8237638279370751,1.4725094166911177,26.322664004516515,23538278.79827061,0.33,success_intermediate
Fuzzy_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,0.9909255369164379,1.4539629949284298,29.77862032961566,29551201.249410607,0.33,success_intermediate
Fuzzy_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,0.9914796366054441,1.4461667781915155,29.79080316602969,29909303.923133567,0.33,success_intermediate
Fuzzy_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,1.1884529060402416,1.4442862961916634,33.86358610762835,37479216.56633446,0.33,success_intermediate
Fuzzy_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,1.0096516081676234,1.4544287812436139,30.165497879152042,30202629.416777026,0.33,success_intermediate
Fuzzy_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,0.9963267707754254,1.4464164774503363,29.8907351361252,30046480.183704317,0.33,success_intermediate
Fuzzy_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,0.9962413786961588,1.444813851668128,29.889239312280214,30122044.806940082,0.33,success_intermediate
Fuzzy_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,0.9954436731719319,1.4432974321789416,29.872902363516147,30162310.19964426,0.33,success_intermediate
Fuzzy_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,0.9956802139784325,1.4430131256583174,29.87782873735138,30182463.075662486,0.33,success_intermediate
Fuzzy_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,1.0093743683143839,1.4544363137354503,30.159696499943482,30192544.562520564,0.33,success_intermediate
Fuzzy_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,1.009184452792837,1.454441312101438,30.15580824131746,30185642.891441572,0.33,success_intermediate
Fuzzy_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,0.9957047330495532,1.4430097843012388,29.87833348354106,30183480.21049392,0.33,success_intermediate
Fuzzy_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,1.0091538017911093,1.4544410290489864,30.155181321161123,30184561.531598616,0.33,success_intermediate
Fuzzy_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,1.0091341248495684,1.4544423726139204,30.154777418230147,30183825.550849397,0.33,success_intermediate
Fuzzy_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,1.0091279706678402,1.4544423435384948,30.154650938275452,30183590.6639877,0.33,success_intermediate
Fuzzy_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,0.9957056009048442,1.443009687340173,29.87835133260083,30183515.55417662,0.33,success_intermediate
Fuzzy_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,1.009126934412586,1.4544422062772788,30.154629735825644,30183553.109058827,0.33,success_intermediate
Fuzzy_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,0.995705895958179,1.4430096543495092,29.878357400944175,30183527.570537258,0.33,success_intermediate
Fuzzy_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,0.9957062094958413,1.4430096192800226,29.878363849463884,30183540.33979531,0.33,success_intermediate
Fuzzy_Core_(Hot)_step,mass,1.898e+27,1.0,1200.0,0.9957063662646763,1.4430096017452425,29.878367073723865,30183546.724426392,0.33,success_intermediate
