trial_id,target_mode,target_value,P_surf_bar,T_surf_K,M_total_Mj,R_total_Rj,M_Z_total_Me,P_center_bar,Iron_Fraction,status
sharp_jupiter_step,mass,1.898e+27,1.0,500.0,0.5339500460117369,1.0952985166395235,15.000000000000002,31622776.60168379,0.33,success_intermediate
sharp_jupiter_step,mass,1.898e+27,1.0,500.0,1.5052014190898646,1.1335476446015686,15.000000000000002,100000000.0,0.33,success_intermediate
sharp_jupiter_step,mass,1.898e+27,1.0,500.0,3.0756627465427293,1.13894632213797,15.000000000000002,316227766.01683795,0.33,success_intermediate
sharp_jupiter_step,mass,1.898e+27,1.0,500.0,5.558299713243643,1.1242909770417095,15.000000000000002,1000000000.0,0.33,success_intermediate
sharp_jupiter_step,mass,1.898e+27,1.0,500.0,10.903095148742265,1.0829014445044698,15.000000000000002,3162277660.1683793,0.33,success_intermediate
sharp_jupiter_step,mass,1.898e+27,1.0,500.0,17.157851540290235,1.0247189876159866,15.000000000000002,10000000000.0,0.33,success_intermediate
sharp_jupiter_step,mass,1.898e+27,1.0,500.0,26.462166134945456,0.9571901861904402,15.000000000000002,31622776601.683792,0.33,success_intermediate
sharp_jupiter_step,mass,1.898e+27,1.0,500.0,40.3873755213233,0.8856058972997367,15.000000000000002,100000000000.0,0.33,success_intermediate
sharp_jupiter_step,mass,1.898e+27,1.0,500.0,61.35950152583857,0.8135267908640343,15.000000000000002,316227766016.83795,0.33,success_intermediate
sharp_jupiter_step,mass,1.898e+27,1.0,500.0,93.84462828420139,0.7448983303505611,15.000000000000002,1000000000000.0,0.33,success_intermediate
sharp_jupiter_step,mass,1.898e+27,1.0,500.0,145.4012533752079,0.6828869776118189,15.000000000000002,3162277660168.3794,0.33,success_intermediate
sharp_jupiter_step,mass,1.898e+27,1.0,500.0,224.59025765150471,0.6247029896111382,15.000000000000002,10000000000000.0,0.33,success_intermediate
sharp_jupiter_step,mass,1.898e+27,1.0,500.0,363.52186490175205,0.5791319932004965,15.000000000000002,31622776601683.793,0.33,success_intermediate
sharp_jupiter_step,mass,1.898e+27,1.0,500.0,0.5339500460117369,1.0952985166395235,15.000000000000002,31622776.60168379,0.33,success_intermediate
sharp_jupiter_step,mass,1.898e+27,1.0,500.0,1.5052014190898646,1.1335476446015686,15.000000000000002,100000000.0,0.33,success_intermediate
sharp_jupiter_step,mass,1.898e+27,1.0,500.0,0.9441783041576794,1.1200466134883342,15.000000000000002,54944271.19081414,0.33,success_intermediate
sharp_jupiter_step,mass,1.898e+27,1.0,500.0,1.0008173480329507,1.1219324160653552,15.000000000000002,58792426.5404306,0.33,success_intermediate
sharp_jupiter_step,mass,1.898e+27,1.0,500.0,0.9999795988555769,1.121908203900524,15.000000000000002,58735021.74659141,0.33,success_intermediate
sharp_jupiter_step,mass,1.898e+27,1.0,500.0,1.0000783118810195,1.1219119186146977,15.000000000000002,58741784.25514121,0.33,success_intermediate
fuzzy_subnep_step,mass,4.7776e+25,1.0,500.0,0.12488609711648678,0.42840546963107307,37.39190939101518,31622776.60168379,0.33,success_intermediate
fuzzy_subnep_step,mass,4.7776e+25,1.0,500.0,0.31503983439465016,0.48452898799370026,92.35879724832789,100000000.0,0.33,success_intermediate
fuzzy_subnep_step,mass,4.7776e+25,1.0,500.0,0.6430312028657719,0.5106272475905282,187.7016977930296,316227766.01683795,0.33,success_intermediate
fuzzy_subnep_step,mass,4.7776e+25,1.0,500.0,1.1835017716788032,0.5205655749723515,345.53047236621256,1000000000.0,0.33,success_intermediate
fuzzy_subnep_step,mass,4.7776e+25,1.0,500.0,3.2918328030539077,0.5444353463819626,978.2541625250225,3162277660.1683793,0.33,success_intermediate
fuzzy_subnep_step,mass,4.7776e+25,1.0,500.0,5.7468455340029205,0.5353012118328871,1715.1475305829917,10000000000.0,0.33,success_intermediate
fuzzy_subnep_step,mass,4.7776e+25,1.0,500.0,9.851467814350958,0.5216141057692734,2950.3070539909336,31622776601.683792,0.33,success_intermediate
fuzzy_subnep_step,mass,4.7776e+25,1.0,500.0,16.643568432079928,0.5039086195099588,4999.174365973395,100000000000.0,0.33,success_intermediate
fuzzy_subnep_step,mass,4.7776e+25,1.0,500.0,27.558056846860236,0.4817467447188573,8299.409366248687,316227766016.83795,0.33,success_intermediate
fuzzy_subnep_step,mass,4.7776e+25,1.0,500.0,73.38272598437722,0.5405178077511755,22205.88138989743,1000000000000.0,0.33,success_intermediate
fuzzy_subnep_step,mass,4.7776e+25,1.0,500.0,293.4421919215337,0.7656520317917407,88902.62471652239,3162277660168.3794,0.33,success_intermediate
fuzzy_subnep_step,mass,4.7776e+25,1.0,500.0,1424.3442000794012,1.2365886169078977,432247.9654529523,10000000000000.0,0.33,success_intermediate
fuzzy_subnep_step,mass,4.7776e+25,1.0,500.0,7568.920287222032,2.119054137548951,2299395.141504265,31622776601683.793,0.33,success_intermediate
fuzzy_subnep_step,mass,4.7776e+25,1.0,500.0,0.12488609711648678,0.42840546963107307,37.39190939101518,31622776.60168379,0.33,success_intermediate
fuzzy_subnep_step,mass,4.7776e+25,1.0,500.0,0.12480197466613116,0.428153300525247,37.35623918560989,31615888.33396178,0.33,success_intermediate
fuzzy_subnep_step,mass,4.7776e+25,1.0,500.0,0.0973031066242867,0.4070016416665328,29.427804444801932,24427232.772651147,0.33,success_intermediate
fuzzy_subnep_step,mass,4.7776e+25,1.0,500.0,0.060844628234698314,0.34743734528971787,18.919788208395826,15629213.91902072,0.33,success_intermediate
fuzzy_subnep_step,mass,4.7776e+25,1.0,500.0,0.060836050588599894,0.34739952444645317,18.917657213814316,15627414.642847987,0.33,success_intermediate
fuzzy_subnep_step,mass,4.7776e+25,1.0,500.0,0.05366985446957992,0.32021527827916957,16.854359740874752,13977446.917222658,0.33,success_intermediate
fuzzy_subnep_step,mass,4.7776e+25,1.0,500.0,0.05022375198595351,0.2994000673600878,15.85374357496912,13218988.040269684,0.33,success_intermediate
fuzzy_subnep_step,mass,4.7776e+25,1.0,500.0,0.04837664900697006,0.282386575329367,15.320832428964595,12855334.709736269,0.33,success_intermediate
fuzzy_subnep_step,mass,4.7776e+25,1.0,500.0,0.047222427574816636,0.2658132770771875,15.002814949457196,12677276.953144545,0.33,success_intermediate
fuzzy_subnep_step,mass,4.7776e+25,1.0,500.0,0.047217866706276916,0.26521783708439217,15.002186647938787,12675817.511711655,0.33,success_intermediate
fuzzy_subnep_step,mass,4.7776e+25,1.0,500.0,0.047206461727474905,0.2617002716294054,15.000673702355545,12674358.238293497,0.33,success_intermediate
