trial_id,target_mode,target_value,P_surf_bar,T_surf_K,M_total_Mj,R_total_Rj,M_Z_total_Me,P_center_bar,Iron_Fraction,status
K11e_Bulk_7.9_7.400_step,mass,4.74774e+25,1.0,900.0,0.025038192540233897,0.30360621660948695,7.915684021364382,5655207.483230056,0.33,success_intermediate
K11e_Bulk_7.9_6.800_step,mass,4.74774e+25,1.0,900.0,0.027010717020936537,0.417782854120825,8.386836576246928,5706090.250429522,0.33,success_intermediate
K11e_Bulk_7.9_7.400_step,mass,4.74774e+25,1.0,900.0,0.024973236244353905,0.3006798497023844,7.8967456729814405,5652698.013626024,0.33,success_intermediate
K11e_Bulk_7.9_7.400_step,mass,4.74774e+25,1.0,900.0,0.02502245522223495,0.3030076296817249,7.9110570340017645,5654289.572466384,0.33,success_intermediate
K11e_Bulk_7.9_6.800_step,mass,4.74774e+25,1.0,900.0,0.025573420889216495,0.39285761352075416,7.9905783579494285,5477235.741953657,0.33,success_intermediate
K11e_Bulk_7.9_7.400_step,mass,4.74774e+25,1.0,900.0,0.025009626752021532,0.3018853244870062,7.907309318783565,5653638.635793933,0.33,success_intermediate
K11e_Bulk_7.9_6.800_step,mass,4.74774e+25,1.0,900.0,0.02502258372215277,0.3788659935595981,7.837562259141911,5402226.282084284,0.33,success_intermediate
K11e_Bulk_7.9_6.800_step,mass,4.74774e+25,1.0,900.0,0.025139873167789636,0.3836253598319493,7.871973555160695,5401173.883431362,0.33,success_intermediate
K11e_Bulk_7.9_6.800_step,mass,4.74774e+25,1.0,900.0,0.023785646543579973,0.33948494035984755,7.492578724608303,5240990.804416521,0.33,success_intermediate
K11e_Bulk_7.9_6.800_step,mass,4.74774e+25,1.0,900.0,0.0249127057333273,0.3758399566733596,7.807376168956052,5386133.245538905,0.33,success_intermediate
K11e_Bulk_7.9_6.800_step,mass,4.74774e+25,1.0,900.0,0.02499367590022993,0.3781421514037561,7.830220779614335,5392863.584733133,0.33,success_intermediate
K11e_Bulk_7.9_6.800_step,mass,4.74774e+25,1.0,900.0,0.02500477942526058,0.3785728136865849,7.83342102417295,5394345.295638353,0.33,success_intermediate
K11e_Bulk_7.9_6.800_step,mass,4.74774e+25,1.0,900.0,0.024967259078362166,0.37742149708657674,7.822514460433712,5395520.509984112,0.33,success_intermediate
K11e_Bulk_7.9_6.800_step,mass,4.74774e+25,1.0,900.0,0.02504580260061824,0.37993525427030234,7.845167274868571,5398346.45665174,0.33,success_intermediate
K11e_Bulk_7.9_6.800_step,mass,4.74774e+25,1.0,900.0,0.025010049114181206,0.3787823987297953,7.834594956060255,5397217.737508783,0.33,success_intermediate
K11e_Bulk_7.9_6.200_step,mass,4.74774e+25,1.0,900.0,0.0263429601034347,0.454539251960603,8.11620218807495,5397217.737508783,0.33,success_intermediate
K11e_Bulk_7.9_6.200_step,mass,4.74774e+25,1.0,900.0,0.022345117206777794,0.36776208879880246,7.0153270707154345,4810275.371866797,0.33,success_intermediate
K11e_Bulk_7.9_6.200_step,mass,4.74774e+25,1.0,900.0,0.025048059763799924,0.43585901788816117,7.761311170964203,5194627.740676432,0.33,success_intermediate
K11e_Bulk_7.9_6.200_step,mass,4.74774e+25,1.0,900.0,0.02499260782941314,0.434595866318322,7.745490794470896,5189533.949047241,0.33,success_intermediate
K11e_Bulk_7.9_6.200_step,mass,4.74774e+25,1.0,900.0,0.025059237350127384,0.43655757901307995,7.764538963188241,5191538.502175939,0.33,success_intermediate
K11e_Bulk_7.9_6.200_step,mass,4.74774e+25,1.0,900.0,0.024992556038677463,0.4344360436197376,7.7452936328886,5190190.573087695,0.33,success_intermediate
K11e_Bulk_7.9_6.200_step,mass,4.74774e+25,1.0,900.0,0.02505176883019444,0.43634249522144236,7.762705882474721,5190864.493879157,0.33,success_intermediate
K11e_Bulk_7.9_5.600_step,mass,4.74774e+25,1.0,900.0,0.028026074139375384,0.5191018546581057,8.48340891522046,5397217.737508783,0.33,success_intermediate
