0,008832638216432681;46245,114905908835
0,02221755816518811;45926,72830853026
0,029396056277441518;43726,15861688118
0,03216927866492905;42113,49347946136
0,03481335748181125;40697,41355507412
0,03678537088731973;39181,375047788955
0,03914740922577381;37182,20338983051
0,041239324289113644;35089,737054500656
0,043005421392464216;33367,117475893116
0,0459716159995987;31429,03161859451
0,05194251318375945;29135,53746654772
0,06328902469885495;27604,353719429542
0,07801403018867223;27319,623210568792
0,09274139406133455;27131,82223663936
0,10746890533292469;26950,079358643135
0,12219538481202011;26725,929809114463
0,13692186429111555;26501,78025958579
0,15164834377021094;26277,630710057114
0,1663746758503786;26047,42306459523
0,1811004183348349;25792,983035400517
0,19582601342036346;25532,484910272597
0,21055131370803634;25259,87059327826
0,22527484520857552;24914,55912508544
0,23397536172072722;24720,700055222802
0,2734689882427662;24114,890461902058
0,2881939937325835;23830,159953041308
0,30258440365626005;23554,51658808037
0,3176406145368782;23121,36272885604
0,33249836750108597;22788,167452529626
0,34708841453259554;22461,03027213642
0,3618123882299181;22133,893091743223
0,37653650932616856;21812,814007283232
0,3912600408267076;21467,502539090405
0,40598416192295816;21146,423454630414
0,4207087252159919;20843,518657970046
0,43543328850902574;20540,613861309663
0,4790166620598857;19833,836002435462
0,49299728658657727;19534,969936397225
0,5077240608635284;19322,936578734974
0,5224523091297575;19171,48418040479
0,5371814417895536;19056,380357673843
0,5519110166461333;18959,450822742525
0,5663729150498003;18869,79100293106
0,5800241029728247;18486,246218181986
0,5933740402427119;16730,07151932219
0,6080912335893551;16124,26192600144
0,6228104905209876;15603,265675745599
0,63752974745262;15082,269425489765
0,6522504783735306;14621,854134565998
0,6669719462890804;14191,729323308267
0,6816950355928361;13828,243567315818
0,6964179774976639;13458,699715390168
0,7111415089982029;13113,388247197348
0,7258648930998144;12762,018683071314
0,7405873928078588;12374,300543346042
0,755308418526625;11926,00144428869
0,7700276754582575;11405,005194032841
0,7847459005973952;10841,602272244556
0,7991968030410472;10300,008495815811
0,8141832352692376;9751,145004267215
0,8289011656105197;9175,625890612508
0,8436177693614517;8545,583913558934
0,858333193920961;7867,077169039701
0,873048028884759;7164,338040787639
0,8877637482421238;6497,9474881348215
0,9000278549326014;5984,019016467726
